LAU_ID,LAU_NAME,Anio,Vehiculos_Oficial,Indice_Conectividad,Poblacion_Est
10173,Saucedilla,2011,572,36.66,909
10174,Segura de Toro,2011,110,8.87,176
10175,Serradilla,2011,913,157.0,1452
10176,Serrejón,2011,247,74.99,394
08194,Sant Adrià de Besòs,2011,22995,2.31,36541
08195,Sant Agustí de Lluçanès,2011,66,8.19,105
08196,Sant Andreu de la Barca,2011,16295,3.42,25894
08197,Sant Andreu de Llavaneres,2011,7181,7.23,11412
08198,Sant Antoni de Vilamajor,2011,3982,8.42,6328
08199,Sant Bartomeu del Grau,2011,569,21.0,905
08200,Sant Boi de Llobregat,2011,50755,13.33,80654
09088,Castrillo de Riopisuerga,2011,33,10.09,54
09090,Castrillo Mota de Judíos,2011,30,12.95,49
09091,Castrojeriz,2011,462,82.39,735
09093,Cayuela,2011,110,8.08,176
09094,Cebrecos,2011,33,13.72,53
09095,Celada del Camino,2011,54,7.47,87
09098,Cerezo de Río Tirón,2011,300,38.52,478
09101,Ciadoncha,2011,45,9.17,72
09102,Cillaperlata,2011,20,9.88,32
09103,Cilleruelo de Abajo,2011,124,28.99,198
09104,Cilleruelo de Arriba,2011,28,10.78,46
09340,San Millán de Lara,2011,38,19.94,61
09343,Santa Cecilia,2011,63,7.48,101
09345,Santa Cruz de la Salceda,2011,83,15.44,133
09348,Santa Inés,2011,93,8.98,148
09350,Santa María del Campo,2011,305,36.43,486
09351,Santa María del Invierno,2011,38,9.62,61
09352,Santa María del Mercadillo,2011,61,18.26,97
09353,Santa María Rivarredonda,2011,54,6.95,87
09354,Santa Olalla de Bureba,2011,24,6.29,39
09355,Santibáñez de Esgueva,2011,47,13.23,76
16238,Vara de Rey,2011,286,77.2,456
16239,Vega del Codorno,2011,88,19.41,140
16240,Vellisca,2011,71,25.86,113
16243,Villaescusa de Haro,2011,297,56.37,473
16244,Villagarcía del Llano,2011,463,70.7,737
16247,Villalgordo del Marquesado,2011,39,17.92,63
16248,Villalpardo,2011,611,19.08,971
16249,Villamayor de Santiago,2011,1466,109.85,2330
08201,Sant Boi de Lluçanès,2011,346,12.13,551
08202,Sant Celoni,2011,11175,39.61,17759
08204,Sant Climent de Llobregat,2011,2541,6.56,4039
08206,Sant Cugat Sesgarrigues,2011,619,3.8,984
08207,Sant Esteve de Palautordera,2011,1841,6.46,2927
08208,Sant Esteve Sesrovires,2011,4785,11.21,7604
08209,Sant Fost de Campsentelles,2011,5565,8.01,8844
08211,Sant Feliu de Llobregat,2011,27878,7.26,44301
08212,Sant Feliu Sasserra,2011,375,13.92,597
09105,Ciruelos de Cervera,2011,64,22.64,103
09108,Cogollos,2011,374,18.89,595
09110,Contreras,2011,55,22.77,88
09112,Coruña del Conde,2011,60,20.6,96
09113,Covarrubias,2011,320,25.16,509
09114,Cubillo del Campo,2011,63,8.41,101
09115,Cubo de Bureba,2011,61,5.89,98
09117,"Cueva de Roa, La",2011,56,7.1,90
09119,Cuevas de San Clemente,2011,25,7.7,41
09120,Encío,2011,25,10.89,41
16251,Villanueva de la Jara,2011,1429,94.64,2271
16254,Villar de Domingo García,2011,136,46.24,217
16255,Villar de la Encina,2011,92,29.55,147
16258,Villar del Humo,2011,116,90.65,185
16259,Villar del Infantado,2011,17,12.35,28
16263,Villar de Olalla,2011,862,95.64,1370
16264,Villarejo de Fuentes,2011,251,77.83,399
16266,Villarejo-Periesteban,2011,234,20.21,373
16270,Villarrubio,2011,125,16.95,200
16271,Villarta,2011,517,15.54,822
08213,Sant Fruitós de Bages,2011,5542,13.4,8808
08215,Sant Hipòlit de Voltregà,2011,2246,0.54,3570
08216,Sant Jaume de Frontanyà,2011,16,11.74,27
08217,Sant Joan Despí,2011,20960,3.42,33308
08218,Sant Joan de Vilatorrada,2011,6623,9.92,10525
08219,Vilassar de Mar,2011,12762,2.42,20281
08220,Sant Julià de Vilatorta,2011,1962,9.81,3118
08221,Sant Just Desvern,2011,12422,4.72,19740
08222,Sant Llorenç d'Hortons,2011,1560,11.78,2479
08224,Sant Martí de Centelles,2011,752,15.7,1195
08225,Sant Martí d'Albars,2011,72,8.78,116
09122,Espinosa de Cervera,2011,49,17.71,79
09123,Espinosa del Camino,2011,26,4.09,42
09125,Estépar,2011,386,62.22,614
09127,Fontioso,2011,33,14.64,53
09128,Frandovínez,2011,59,5.17,94
09130,Fresneña,2011,40,8.24,65
09131,Fresnillo de las Dueñas,2011,416,8.3,662
09132,Fresno de Río Tirón,2011,100,5.78,160
09134,Frías,2011,161,17.77,257
16272,Villas de la Ventosa,2011,134,87.62,214
16273,Villaverde y Pasaconsol,2011,204,12.79,325
16274,Víllora,2011,81,41.35,130
16275,Vindel,2011,10,14.03,17
16276,Yémeda,2011,13,17.05,21
16277,Zafra de Záncara,2011,55,47.08,88
10033,Cabañas del Castillo,2011,241,63.76,383
10034,Cabezabellosa,2011,207,20.44,330
10035,Cabezuela del Valle,2011,1322,34.31,2102
10036,Cabrero,2011,208,4.0,331
08226,Sant Martí de Tous,2011,769,23.67,1222
08227,Sant Martí Sarroca,2011,2048,21.43,3255
08228,Sant Martí Sesgueioles,2011,217,2.34,346
08229,Sant Mateu de Bages,2011,383,62.03,609
08230,Premià de Dalt,2011,6386,3.94,10148
08231,Sant Pere de Ribes,2011,19231,24.81,30560
08233,Sant Pere de Torelló,2011,1559,33.36,2478
08234,Sant Pere de Vilamajor,2011,2945,20.91,4681
08235,Sant Pol de Mar,2011,3500,4.56,5563
08237,Sant Quirze de Besora,2011,1279,4.95,2033
09135,Fuentebureba,2011,25,5.28,41
09136,Fuentecén,2011,140,10.28,223
09137,Fuentelcésped,2011,162,13.52,259
09138,Fuentelisendo,2011,62,4.16,100
09139,Fuentemolinos,2011,59,7.64,95
09140,Fuentenebro,2011,81,23.56,129
09141,Fuentespina,2011,488,7.29,776
09143,Galbarros,2011,16,17.64,27
09144,"Gallega, La",2011,25,10.33,40
09148,Grijalba,2011,68,11.77,109
09149,Grisaleña,2011,36,9.65,58
09151,Gumiel de Izán,2011,360,45.7,573
09152,Gumiel de Mercado,2011,233,34.95,371
09356,Santibáñez del Val,2011,43,8.94,69
09358,Santo Domingo de Silos,2011,158,47.58,252
09361,Sargentes de la Lora,2011,77,51.87,123
09362,Sarracín,2011,158,5.8,252
09363,Sasamón,2011,566,68.49,901
09365,"Sequera de Haza, La",2011,16,3.91,26
09366,Solarana,2011,44,9.82,71
09368,Sordillos,2011,12,5.54,20
10038,Cachorrilla,2011,54,24.56,87
10042,Campillo de Deleitosa,2011,50,15.4,80
10043,Campo Lugar,2011,507,44.25,806
10044,Cañamero,2011,982,91.69,1562
10045,Cañaveral,2011,617,52.37,982
10046,Carbajo,2011,107,16.82,171
10047,Carcaboso,2011,656,12.3,1043
10048,Carrascalejo,2011,138,29.2,220
10049,Casar de Cáceres,2011,2687,79.0,4271
08238,Sant Quirze del Vallès,2011,12246,8.8,19461
08239,Sant Quirze Safaja,2011,410,15.66,652
08241,Sant Sadurní d'Osormort,2011,53,18.27,85
08243,Santa Cecília de Voltregà,2011,111,5.22,177
08244,Santa Coloma de Cervelló,2011,5079,4.52,8071
08245,Santa Coloma de Gramenet,2011,72308,4.31,114903
08246,Santa Eugènia de Berga,2011,1392,4.24,2212
08247,Santa Eulàlia de Riuprimer,2011,877,8.41,1395
08248,Santa Eulàlia de Ronçana,2011,4763,8.53,7569
09154,Hacinas,2011,90,4.73,144
09155,Haza,2011,16,45.4,27
09159,Hontanas,2011,41,6.07,66
09162,Hontoria de la Cantera,2011,101,11.59,162
09163,Hontoria del Pinar,2011,373,48.94,593
09164,Hontoria de Valdearados,2011,104,20.19,166
09166,"Hormazas, Las",2011,59,21.8,95
09167,Hornillos del Camino,2011,32,8.49,51
09168,"Horra, La",2011,185,18.18,294
09170,Hoyales de Roa,2011,127,7.74,202
09172,Huérmeces,2011,95,29.28,152
10050,Casar de Palomero,2011,619,22.37,985
10051,Casares de las Hurdes,2011,249,12.55,397
10055,Casas del Monte,2011,465,16.7,740
10056,Casas de Millán,2011,336,92.75,534
10057,Casas de Miravete,2011,68,30.18,109
10058,Casatejada,2011,824,67.79,1310
10059,Casillas de Coria,2011,207,37.4,330
10060,Castañar de Ibor,2011,609,89.17,968
10061,Ceclavín,2011,1078,96.64,1714
08250,Santa Margarida de Montbui,2011,6319,16.77,10042
08251,Santa Margarida i els Monjos,2011,4627,10.57,7354
08252,Barberà del Vallès,2011,20233,4.97,32152
08253,Santa Maria de Besora,2011,99,15.05,158
08254,"Esquirol, L'",2011,1373,37.51,2183
08257,Santa Maria de Miralles,2011,83,15.21,133
08258,Santa Maria d'Oló,2011,656,39.88,1044
08259,Santa Maria de Palautordera,2011,5977,10.28,9498
09173,Huerta de Arriba,2011,75,19.9,120
09175,Humada,2011,69,51.1,110
09176,Hurones,2011,32,4.92,52
09177,Ibeas de Juarros,2011,858,78.87,1365
09178,Ibrillos,2011,19,3.24,31
09179,Iglesiarrubia,2011,28,8.95,45
09180,Iglesias,2011,86,20.64,138
09181,Isar,2011,171,40.13,272
09182,Itero del Castillo,2011,47,10.2,75
09183,Jaramillo de la Fuente,2011,25,12.85,40
09184,Jaramillo Quemado,2011,5,8.72,9
10066,Conquista de la Sierra,2011,116,25.22,185
10067,Coria,2011,7376,62.79,11721
10068,Cuacos de Yuste,2011,505,31.89,803
10069,"Cumbre, La",2011,509,68.71,810
10070,Deleitosa,2011,407,87.25,648
10071,Descargamaría,2011,62,31.54,100
10073,Escurial,2011,526,60.95,837
08262,Sant Vicenç de Castellet,2011,6102,10.55,9698
08263,Sant Vicenç dels Horts,2011,17241,5.63,27398
08265,Sant Vicenç de Torelló,2011,1256,4.0,1996
08266,Cerdanyola del Vallès,2011,35034,18.71,55672
08267,Sentmenat,2011,5739,17.25,9120
08268,Cercs,2011,725,28.51,1153
08269,Seva,2011,2290,18.45,3639
08270,Sitges,2011,19464,26.52,30930
08272,Sora,2011,131,18.64,209
08273,Subirats,2011,1968,33.84,3128
08274,Súria,2011,3660,14.32,5817
09189,Junta de Traslaloma,2011,74,45.21,119
09190,Junta de Villalba de Losa,2011,49,27.65,78
09192,Jurisdicción de San Zadornil,2011,40,18.22,65
09195,Llano de Bureba,2011,28,8.85,46
09196,Madrigal del Monte,2011,89,16.06,143
09197,Madrigalejo del Monte,2011,114,15.35,182
09199,Mambrilla de Castrejón,2011,67,9.51,108
09200,Mambrillas de Lara,2011,33,20.44,53
09201,Mamolar,2011,16,10.1,27
10075,Fresnedoso de Ibor,2011,145,32.98,231
10076,Galisteo,2011,526,39.69,836
10077,Garciaz,2011,416,90.98,662
10078,"Garganta, La",2011,214,14.54,341
10079,Garganta la Olla,2011,546,29.11,868
10080,Gargantilla,2011,225,12.62,358
10081,Gargüera,2011,108,30.96,173
10082,Garrovillas de Alconétar,2011,1200,125.42,1907
10083,Garvín,2011,64,23.09,102
10085,"Gordo, El",2011,224,46.5,357
10086,"Granja, La",2011,193,9.05,307
08275,Tavèrnoles,2011,205,11.44,326
08277,Talamanca,2011,134,17.61,214
08278,Taradell,2011,4123,16.13,6552
08279,Terrassa,2011,136661,42.53,217164
08280,Tavertet,2011,76,19.78,121
08283,Tona,2011,5119,9.98,8136
08284,Tordera,2011,11174,51.26,17757
08285,Torelló,2011,9051,8.2,14384
08286,"Torre de Claramunt, La",2011,2438,9.07,3875
08287,Torrelavit,2011,906,14.38,1440
09202,Manciles,2011,13,3.71,22
09206,Mazuela,2011,33,8.05,53
09209,Medina de Pomar,2011,3550,129.93,5642
09211,Melgar de Fernamental,2011,929,65.82,1477
09213,Merindad de Cuesta-Urria,2011,166,73.87,264
09214,Merindad de Montija,2011,449,60.67,714
09215,Merindad de Sotoscueva,2011,258,92.65,411
09216,Merindad de Valdeporres,2011,252,72.44,402
09217,Merindad de Valdivielso,2011,244,77.98,389
09219,Miranda de Ebro,2011,21588,61.47,34305
18069,Dólar,2011,378,47.53,602
18070,Dúdar,2011,229,5.06,365
18071,Dúrcal,2011,4395,46.48,6984
18072,Escúzar,2011,508,28.09,808
16100,"Hinojosos, Los",2011,444,69.03,706
16101,"Hito, El",2011,88,24.87,140
16102,Honrubia,2011,950,66.87,1511
16103,Hontanaya,2011,161,32.44,256
16104,Hontecillas,2011,33,20.42,53
16106,Horcajo de Santiago,2011,2257,58.22,3588
16107,Huélamo,2011,49,47.92,78
10087,Guadalupe,2011,1080,41.32,1717
10088,Guijo de Coria,2011,120,44.84,192
10089,Guijo de Galisteo,2011,916,37.71,1457
10090,Guijo de Granadilla,2011,299,45.35,476
10091,Guijo de Santa Bárbara,2011,229,20.93,364
10092,Herguijuela,2011,163,25.33,260
10093,Hernán-Pérez,2011,252,21.6,401
10094,Herrera de Alcántara,2011,138,73.32,220
10095,Herreruela,2011,197,68.71,314
10097,Higuera de Albalat,2011,63,24.32,101
10098,Hinojal,2011,236,38.29,376
10099,Holguera,2011,368,22.53,585
08288,Torrelles de Foix,2011,1585,22.56,2519
08289,Torrelles de Llobregat,2011,3771,8.3,5993
08290,Ullastrell,2011,1315,4.52,2090
08292,Vallbona d'Anoia,2011,865,3.89,1376
08293,Vallcebre,2011,166,17.0,264
08294,Vallgorguina,2011,1945,13.55,3092
08296,Vallromanes,2011,1643,6.44,2611
08297,Veciana,2011,111,23.53,177
08298,Vic,2011,29261,18.73,46498
08299,Vilada,2011,260,13.44,414
09220,Miraveche,2011,56,13.51,90
09221,Modúbar de la Emparedada,2011,471,7.12,749
09223,Monasterio de la Sierra,2011,23,3.48,37
09224,Monasterio de Rodilla,2011,95,22.47,151
09225,Moncalvillo,2011,50,15.73,81
09227,Montorio,2011,91,14.18,145
09228,Moradillo de Roa,2011,100,8.26,160
09229,Nava de Roa,2011,123,13.39,197
09230,Navas de Bureba,2011,15,5.07,25
09232,Neila,2011,74,40.92,119
09235,Olmedillo de Roa,2011,110,15.73,175
16109,Huérguina,2011,28,16.34,46
16110,Huerta de la Obispalía,2011,86,25.19,137
16112,Huete,2011,1064,228.8,1692
16113,Iniesta,2011,2678,140.78,4257
16115,Laguna del Marquesado,2011,34,22.26,55
16116,Lagunaseca,2011,30,20.2,49
16117,Landete,2011,755,48.11,1200
16118,Ledaña,2011,997,39.71,1585
16122,Mariana,2011,195,24.23,310
10100,Hoyos,2011,519,9.14,825
10101,Huélaga,2011,127,6.5,202
10102,Ibahernando,2011,322,46.46,513
10104,Jaraíz de la Vera,2011,4036,37.92,6414
10105,Jarandilla de la Vera,2011,1720,37.26,2734
10106,Jarilla,2011,83,17.08,133
10107,Jerte,2011,748,35.69,1190
10108,Ladrillar,2011,117,32.03,187
10110,Losar de la Vera,2011,1667,49.79,2650
10111,Madrigal de la Vera,2011,934,25.26,1485
08300,Viladecavalls,2011,4727,12.15,7513
08302,Vilanova del Camí,2011,7738,6.36,12297
08303,Vilanova de Sau,2011,186,34.92,297
08304,Vilobí del Penedès,2011,692,5.66,1100
08305,Vilafranca del Penedès,2011,24627,12.08,39134
08306,Vilalba Sasserra,2011,456,3.54,725
08308,Viver i Serrateix,2011,105,40.56,167
08901,Rupit i Pruit,2011,167,29.68,266
08902,Vilanova del Vallès,2011,3401,9.4,5406
09236,Olmillos de Muñó,2011,20,4.03,33
09238,Oña,2011,586,97.96,932
09239,Oquillas,2011,28,8.74,46
09241,Orbaneja Riopico,2011,216,5.65,344
09243,Padilla de Arriba,2011,53,13.79,85
09244,Padrones de Bureba,2011,41,12.06,66
09246,Palacios de la Sierra,2011,419,42.63,667
09247,Palacios de Riopisuerga,2011,11,5.98,18
09248,Palazuelos de la Sierra,2011,57,9.44,91
09249,Palazuelos de Muñó,2011,33,5.21,53
16123,Masegosa,2011,37,18.09,60
16125,Minglanilla,2011,1401,66.48,2227
16126,Mira,2011,558,128.8,888
16128,Monreal del Llano,2011,27,22.9,44
16131,Monteagudo de las Salinas,2011,83,79.33,133
16132,Mota de Altarejos,2011,16,9.34,27
16133,Mota del Cuervo,2011,3690,106.9,5864
16134,Motilla del Palancar,2011,3741,44.84,5945
10187,Torre de Don Miguel,2011,292,6.98,465
10189,Torrejoncillo,2011,1714,57.3,2725
12072,Llucena,2011,829,83.04,1318
12073,Ludiente,2011,93,18.81,149
12074,"Llosa, la",2011,607,6.08,966
12075,"Mata de Morella, la",2011,107,9.13,171
12076,Matet,2011,50,8.86,80
12077,Moncofa,2011,4714,8.83,7491
12078,Montán,2011,242,20.58,386
12079,Montanejos,2011,374,22.86,595
14029,Fuente Obejuna,2011,2683,358.64,4264
14030,Fuente Palmera,2011,6036,39.66,9593
14031,Fuente-Tójar,2011,421,14.35,669
14032,"Granjuela, La",2011,249,33.95,397
14033,Guadalcázar,2011,930,43.88,1478
14034,"Guijo, El",2011,205,40.63,327
14035,Hinojosa del Duque,2011,3990,322.37,6341
14037,Iznájar,2011,2307,82.79,3667
14038,Lucena,2011,25998,213.62,41313
14039,Luque,2011,1736,85.3,2759
17128,Pau,2011,337,6.31,536
17129,Pedret i Marzà,2011,109,5.2,174
17130,"Pera, La",2011,273,7.19,435
17132,Peralada,2011,1227,26.53,1951
17133,"Planes d'Hostoles, Les",2011,1064,22.72,1691
17134,Planoles,2011,190,11.36,302
17135,Pont de Molins,2011,337,5.21,537
17136,Pontós,2011,170,8.14,271
17137,Porqueres,2011,2861,20.46,4547
17177,Sant Pau de Segúries,2011,449,5.32,715
17178,Sant Pere Pescador,2011,1286,11.12,2044
17180,Santa Coloma de Farners,2011,8363,42.9,13290
17181,Santa Cristina d'Aro,2011,3430,41.17,5452
17182,Santa Llogaia d'Àlguema,2011,239,1.16,381
17183,Sant Aniol de Finestres,2011,220,29.31,350
17184,Santa Pau,2011,978,29.45,1555
17185,Sant Joan les Fonts,2011,1869,19.4,2970
17186,Sarrià de Ter,2011,3235,2.58,5142
17188,"Selva de Mar, La",2011,134,4.33,213
17189,"Cellera de Ter, La",2011,1220,8.88,1940
17190,Serinyà,2011,705,10.43,1121
12083,Olocau del Rey,2011,75,26.39,120
12085,Orpesa,2011,6591,16.03,10475
12092,Puebla de Arenoso,2011,101,25.44,162
12093,"Pobla de Benifassà, la",2011,142,82.29,226
12094,"Pobla Tornesa, la",2011,797,15.58,1268
12095,Ribesalbes,2011,690,5.17,1098
14040,Montalbán de Córdoba,2011,2712,20.69,4311
14041,Montemayor,2011,2361,35.46,3753
14044,Monturque,2011,1170,19.73,1860
14046,Nueva Carteya,2011,3225,42.08,5126
14047,Obejo,2011,1263,130.27,2007
14050,Pedro Abad,2011,1697,14.22,2697
14051,Pedroche,2011,900,73.72,1431
14052,Peñarroya-Pueblonuevo,2011,6262,39.39,9951
17143,Rabós,2011,132,27.17,211
17144,Regencós,2011,162,3.76,259
17145,Ribes de Freser,2011,1113,25.21,1769
17146,Riells i Viabrea,2011,2685,16.42,4267
17147,Ripoll,2011,6562,44.7,10428
15028,Corcubión,2011,1003,3.94,1595
15029,Coristanco,2011,3504,85.58,5569
17191,Serra de Daró,2011,144,4.88,229
17192,Setcases,2011,113,29.57,180
17193,Sils,2011,4013,18.24,6377
17194,Susqueda,2011,58,30.49,93
17196,Terrades,2011,210,12.58,334
17197,Torrent,2011,102,4.78,163
17198,Torroella de Fluvià,2011,466,10.28,741
17199,Torroella de Montgrí,2011,7420,40.12,11791
17200,Tortellà,2011,494,6.67,785
17203,Ultramort,2011,134,2.65,214
12096,Rossell,2011,539,45.29,858
12097,Sacañet,2011,50,17.93,81
12098,"Salzadella, la",2011,402,30.21,640
12099,Sant Jordi,2011,777,22.08,1236
12100,Sant Mateu,2011,1200,39.18,1908
12103,"Serratella, la",2011,66,11.27,106
12104,Segorbe,2011,5743,64.45,9127
12105,Sierra Engarcerán,2011,633,49.64,1007
12106,Soneja,2011,916,17.64,1457
12107,Sot de Ferrer,2011,286,5.22,456
12108,Suera,2011,351,13.44,559
14053,Posadas,2011,4400,97.18,6993
14054,Pozoblanco,2011,10272,200.16,16323
14055,Priego de Córdoba,2011,13358,174.86,21227
14056,Puente Genil,2011,18115,103.74,28786
14057,"Rambla, La",2011,4538,81.97,7212
14060,Santaella,2011,2829,136.96,4496
14061,Santa Eufemia,2011,431,113.82,685
14062,Torrecampo,2011,607,118.99,966
14064,Valsequillo,2011,215,73.52,343
15030,"Coruña, A",2011,150053,22.89,238445
15031,Culleredo,2011,18722,37.45,29751
15032,Curtis,2011,2501,70.77,3975
15033,Dodro,2011,1616,21.91,2568
15034,Dumbría,2011,1751,75.65,2784
15035,Fene,2011,7619,15.96,12108
15036,Ferrol,2011,38827,50.12,61700
15040,Laxe,2011,1785,22.07,2838
15041,"Laracha, A",2011,6991,76.2,11110
15042,Lousame,2011,1918,56.79,3049
17206,Urús,2011,128,10.63,204
17207,"Vall d'en Bas, La",2011,1926,54.94,3062
17208,"Vall de Bianya, La",2011,824,56.81,1310
17209,Vall-llobrega,2011,559,3.34,889
17211,Verges,2011,706,5.64,1123
17212,Vidrà,2011,108,20.82,172
12109,Tales,2011,517,8.81,823
12110,Teresa,2011,150,12.04,239
12111,Tírig,2011,259,25.57,413
12112,Todolella,2011,88,20.38,141
12113,Toga,2011,67,8.09,107
12114,Torás,2011,156,10.15,248
12115,"Toro, El",2011,151,66.47,241
12116,Torralba del Pinar,2011,42,12.71,67
12117,Torreblanca,2011,3423,18.06,5440
12118,Torrechiva,2011,68,7.07,109
12119,"Torre d'en Besora, la",2011,99,7.43,158
12120,"Torre d'en Doménec, la",2011,105,1.91,168
12121,Traiguera,2011,816,36.2,1298
14067,Villafranca de Córdoba,2011,2950,35.34,4689
14068,Villaharta,2011,379,7.24,603
14070,Villanueva del Duque,2011,853,83.24,1356
14071,Villanueva del Rey,2011,606,130.65,964
14072,Villaralto,2011,662,14.66,1052
14073,Villaviciosa de Córdoba,2011,1872,284.2,2976
14074,"Viso, El",2011,1519,154.23,2415
14075,Zuheros,2011,376,25.55,598
14901,Fuente Carreteros,2011,659,5.65,1048
15043,Malpica de Bergantiños,2011,3192,37.22,5073
15044,Mañón,2011,753,49.81,1197
15046,Melide,2011,4587,61.42,7290
15047,Mesía,2011,1465,64.87,2329
15048,Miño,2011,4102,19.72,6519
15049,Moeche,2011,732,29.41,1164
15050,Monfero,2011,1117,104.63,1775
15051,Mugardos,2011,3176,7.74,5048
15052,Muxía,2011,2697,73.53,4286
15053,Muros,2011,5002,44.21,7949
15054,Narón,2011,23701,40.55,37663
15055,Neda,2011,2982,14.91,4740
17216,Viladasens,2011,134,9.37,214
17218,Vilademuls,2011,507,37.64,807
17220,Viladrau,2011,687,30.74,1093
17221,Vilafant,2011,3411,5.05,5421
17222,Vilaür,2011,101,3.41,161
17223,Vilajuïga,2011,704,8.01,1119
17224,Vilallonga de Ter,2011,242,38.82,386
17225,Vilamacolum,2011,229,3.38,365
17226,Vilamalla,2011,720,5.33,1145
17227,Vilamaniscle,2011,120,3.2,192
17228,Vilanant,2011,249,10.22,396
17230,Vila-sacra,2011,484,3.67,770
12122,"Useres, les",2011,595,48.82,947
12123,Vallat,2011,40,2.95,65
12124,Vall d'Alba,2011,1850,32.11,2940
12125,Vall de Almonacid,2011,172,12.77,274
12126,"Vall d'Uixó, la",2011,19208,40.7,30524
12129,Vilafranca,2011,1303,56.73,2072
12130,Villahermosa del Río,2011,297,65.82,473
12131,Villamalur,2011,57,11.69,91
12133,Villanueva de Viver,2011,63,3.52,101
15002,Ames,2011,19702,48.56,31308
15004,Ares,2011,3716,11.09,5906
15005,Arteixo,2011,20328,56.88,32303
15006,Arzúa,2011,3581,94.24,5692
15007,"Baña, A",2011,2023,59.39,3216
15008,Bergondo,2011,4212,19.84,6694
15009,Betanzos,2011,7919,14.67,12585
15010,Boimorto,2011,1120,50.01,1780
15011,Boiro,2011,11495,52.5,18267
15012,Boqueixón,2011,2520,44.37,4006
15013,Brión,2011,4939,45.28,7849
15056,Negreira,2011,4187,69.83,6654
15057,Noia,2011,8557,22.55,13599
15058,Oleiros,2011,22949,26.44,36469
15060,Oroso,2011,4622,44.05,7345
15061,Ortigueira,2011,3384,127.09,5378
15062,Outes,2011,3692,60.49,5867
15064,Paderne,2011,1478,24.24,2349
15065,Padrón,2011,5075,29.35,8066
15066,"Pino, O",2011,2757,79.97,4382
15067,"Pobra do Caramiñal, A",2011,5590,19.72,8884
15068,Ponteceso,2011,3269,55.79,5196
18010,Aldeire,2011,359,42.42,571
18011,Alfacar,2011,3459,10.16,5498
18012,Algarinejo,2011,1453,55.86,2309
18014,Alhendín,2011,6206,30.66,9862
18016,Almegíjar,2011,203,17.72,324
18017,Almuñécar,2011,16839,50.54,26759
18018,Alquife,2011,352,7.39,560
